报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2025,02_report_2025.csv,57,5,294,统筹建立农村防止返贫致贫机制和低收入人口、欠发达地区分层分类帮扶制度，开展巩固拓展脱贫攻坚成果同乡村振兴有效衔接总体评估，完善过渡期后帮扶政策体系。,"We will make coordinated efforts to establish mechanisms for preventing any relapse into or occurrence of poverty in rural areas and provide multi-tiered, categorized assistance for low-income rural residents and underdeveloped areas. An overall assessment will be made to evaluate whether efforts to consolidate and expand poverty alleviation achievements effectively help boost rural revitalization, with a view to refining assistance policies for the post-transition period.",1,2,1-2,0.2314,74,65,0.8784,False,,无需自动清洗 | 无需自动清洗,统筹建立农村防止返贫致贫机制和低收入人口、欠发达地区分层分类帮扶制度，开展巩固拓展脱贫攻坚成果同乡村振兴有效衔接总体评估，完善过渡期后帮扶政策体系。,"We will make coordinated efforts to establish mechanisms for preventing any relapse into or occurrence of poverty in rural areas and provide multi-tiered, categorized assistance for low-income rural residents and underdeveloped areas. An overall assessment will be made to evaluate whether efforts to consolidate and expand poverty alleviation achievements effectively help boost rural revitalization, with a view to refining assistance policies for the post-transition period.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,1,295,扎实推进农村改革发展。,We will take solid steps to advance rural reform and development.,1,1,1-1,0.0625,11,11,1.0,False,,无需自动清洗 | 无需自动清洗,扎实推进农村改革发展。,We will take solid steps to advance rural reform and development.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,2,296,巩固和完善农村基本经营制度，有序推进第二轮土地承包到期后再延长30年试点，扩大整省试点范围。,"We will consolidate and improve the basic rural operation system, advance in an orderly way trials on extending rural land contracts by another 30 years upon the expiration of the current second-round contracts, and scale up province-wide trials for this purpose.",1,1,1-1,0.0772,46,40,0.8696,False,,无需自动清洗 | 无需自动清洗,巩固和完善农村基本经营制度，有序推进第二轮土地承包到期后再延长30年试点，扩大整省试点范围。,"We will consolidate and improve the basic rural operation system, advance in an orderly way trials on extending rural land contracts by another 30 years upon the expiration of the current second-round contracts, and scale up province-wide trials for this purpose.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,3,297,完善承包地经营权流转价格形成机制，提高农业社会化服务质效。,We will refine the pricing mechanism for the transfer of contracted land management rights and improve the quality and performance of commercial agricultural services.,1,1,1-1,0.1267,29,24,0.8276,False,,无需自动清洗 | 无需自动清洗,完善承包地经营权流转价格形成机制，提高农业社会化服务质效。,We will refine the pricing mechanism for the transfer of contracted land management rights and improve the quality and performance of commercial agricultural services.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,4,298,支持发展新型农村集体经济。,We will support the development of new types of rural collective economies.,1,1,1-1,0.0175,13,12,0.9231,False,,无需自动清洗 | 无需自动清洗,支持发展新型农村集体经济。,We will support the development of new types of rural collective economies.,无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,5,299,创新乡村振兴投融资机制。壮大乡村人才队伍。,"New investment and financing mechanisms will be created for rural revitalization, and more professional personnel will be fostered in rural areas.",2,1,2-1,0.2125,21,21,1.0,False,,无需自动清洗 | 无需自动清洗,创新乡村振兴投融资机制。壮大乡村人才队伍。,"New investment and financing mechanisms will be created for rural revitalization, and more professional personnel will be fostered in rural areas.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,6,300,深化集体林权、农垦、供销社、农业水价等改革。,"We will push forward with reforms on collective forest tenure, state farms, supply and marketing cooperatives, as well as agricultural water pricing.",1,1,1-1,0.0625,22,22,1.0,False,,无需自动清洗 | 无需自动清洗,深化集体林权、农垦、供销社、农业水价等改革。,"We will push forward with reforms on collective forest tenure, state farms, supply and marketing cooperatives, as well as agricultural water pricing.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,7,301,因地制宜推动兴业、强县、富民一体发展，做好“土特产”文章，发展林下经济，促进乡村特色产业延链增效、联农带农，拓宽农民增收渠道。,"We will promote integrated advancements in developing rural industries, invigorating counties, and raising rural living standards in light of local conditions. We will take effective steps to develop local specialties and industries and boost development of the non-timber forest-based economy.",1,2,1-2,0.5417,63,40,0.6349,False,,无需自动清洗 | 无需自动清洗,因地制宜推动兴业、强县、富民一体发展，做好“土特产”文章，发展林下经济，促进乡村特色产业延链增效、联农带农，拓宽农民增收渠道。,"We will promote integrated advancements in developing rural industries, invigorating counties, and raising rural living standards in light of local conditions. We will take effective steps to develop local specialties and industries and boost development of the non-timber forest-based economy.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,8,302,加强文明乡风建设，丰富农民文化生活，推进农村移风易俗。,"We will also back rural industries with distinctive features to extend their industrial chains, increase returns, and recruit and benefit more rural residents, thus expanding the channels for increasing rural incomes.",1,1,1-1,0.2007,27,31,1.1481,False,,无需自动清洗 | 无需自动清洗,加强文明乡风建设，丰富农民文化生活，推进农村移风易俗。,"We will also back rural industries with distinctive features to extend their industrial chains, increase returns, and recruit and benefit more rural residents, thus expanding the channels for increasing rural incomes.",无需自动清洗,无需自动清洗
2025,02_report_2025.csv,58,9,303,持续改善农村基础设施、公共服务和人居环境，建设宜居宜业和美乡村。,"We will enhance social etiquette and civility, enrich cultural activities, and promote new social mores in rural areas. We will continue to improve infrastructure, public services, and the living environment in rural areas to build a beautiful and harmonious countryside for people to live and work in.",1,2,1-2,0.5969,32,47,1.4688,False,,无需自动清洗 | 无需自动清洗,持续改善农村基础设施、公共服务和人居环境，建设宜居宜业和美乡村。,"We will enhance social etiquette and civility, enrich cultural activities, and promote new social mores in rural areas. We will continue to improve infrastructure, public services, and the living environment in rural areas to build a beautiful and harmonious countryside for people to live and work in.",无需自动清洗,无需自动清洗
