报告年份,原始文件,年度文件内行号,段内对齐序号,全局对齐序号,中文,英文,中文句数,英文句数,对齐类型,对齐成本,中文字符数,英文词数,英中长度比例,是否需要人工复核,问题类型,清洗说明,原始中文,原始英文,中文清洗动作,英文清洗动作
2024,01_report_2024.csv,75,2,384,深入学习贯彻习近平文化思想。广泛践行社会主义核心价值观。,We will gain a good understanding of Xi Jinping Thought on Culture and act on it. We will promote core socialist values.,2,2,2-2,0.3003,28,22,0.7857,False,,无需自动清洗 | 无需自动清洗,深入学习贯彻习近平文化思想。广泛践行社会主义核心价值观。,We will gain a good understanding of Xi Jinping Thought on Culture and act on it. We will promote core socialist values.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,3,385,发展哲学社会科学、新闻出版、广播影视、文学艺术和档案等事业。,"We will develop philosophy, social sciences, the press and publishing, radio, film and television, literature and art, archiving, and other programs.",1,1,1-1,0.1152,30,21,0.7,False,,无需自动清洗 | 无需自动清洗,发展哲学社会科学、新闻出版、广播影视、文学艺术和档案等事业。,"We will develop philosophy, social sciences, the press and publishing, radio, film and television, literature and art, archiving, and other programs.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,4,386,制定推动文化传承发展的政策举措。,We will roll out policies and measures to support cultural preservation and development.,1,1,1-1,0.0338,16,13,0.8125,False,,无需自动清洗 | 无需自动清洗,制定推动文化传承发展的政策举措。,We will roll out policies and measures to support cultural preservation and development.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,5,387,深入推进国家文化数字化战略。深化全民阅读活动。,We will implement the national cultural digitization strategy and do more to foster a love of reading among our people.,2,1,2-1,0.2517,23,20,0.8696,False,,无需自动清洗 | 无需自动清洗,深入推进国家文化数字化战略。深化全民阅读活动。,We will implement the national cultural digitization strategy and do more to foster a love of reading among our people.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,6,388,完善网络综合治理，培育积极健康、向上向善的网络文化。,We will improve comprehensive cyberspace governance and cultivate a positive and healthy online culture that encourages the pursuit of excellence and integrity.,1,1,1-1,0.0744,26,22,0.8462,False,,无需自动清洗 | 无需自动清洗,完善网络综合治理，培育积极健康、向上向善的网络文化。,We will improve comprehensive cyberspace governance and cultivate a positive and healthy online culture that encourages the pursuit of excellence and integrity.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,7,389,创新实施文化惠民工程，提高公共文化场馆免费开放服务水平。大力发展文化产业。,We will implement cultural projects to benefit the public in a creative way and improve services of free public cultural facilities. More efforts will be made to develop the cultural sector.,2,2,2-2,0.3645,37,31,0.8378,False,,无需自动清洗 | 无需自动清洗,创新实施文化惠民工程，提高公共文化场馆免费开放服务水平。大力发展文化产业。,We will implement cultural projects to benefit the public in a creative way and improve services of free public cultural facilities. More efforts will be made to develop the cultural sector.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,8,390,开展第四次全国文物普查，加强文物系统性保护和合理利用。推进非物质文化遗产保护传承。,"The fourth national survey of cultural artifacts will be launched. On this basis, we will promote the systematic protection and proper use of cultural artifacts as well as protection and preservation of intangible cultural heritage.",2,2,2-2,0.3833,41,35,0.8537,False,,无需自动清洗 | 无需自动清洗,开展第四次全国文物普查，加强文物系统性保护和合理利用。推进非物质文化遗产保护传承。,"The fourth national survey of cultural artifacts will be launched. On this basis, we will promote the systematic protection and proper use of cultural artifacts as well as protection and preservation of intangible cultural heritage.",无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,9,391,深化中外人文交流，提高国际传播能力。加大体育改革力度。,We will boost people-to-people exchanges with other countries and strengthen our capacity for international communication.,2,1,2-1,0.4318,27,16,0.5926,False,,无需自动清洗 | 无需自动清洗,深化中外人文交流，提高国际传播能力。加大体育改革力度。,We will boost people-to-people exchanges with other countries and strengthen our capacity for international communication.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,10,392,做好2024年奥运会、残奥会备战参赛工作。,We will intensify reform in sports and make good preparations for the Paris 2024 Olympic and Paralympic Games.,1,1,1-1,0.0302,21,17,0.8095,False,,无需自动清洗 | 无需自动清洗,做好2024年奥运会、残奥会备战参赛工作。,We will intensify reform in sports and make good preparations for the Paris 2024 Olympic and Paralympic Games.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,75,11,393,建好用好群众身边的体育设施，推动全民健身活动广泛开展。,We will build sports facilities close to people's homes and see they are fully used. We will extensively promote public fitness activities.,1,2,1-2,0.1867,27,22,0.8148,False,,无需自动清洗 | 无需自动清洗,建好用好群众身边的体育设施，推动全民健身活动广泛开展。,We will build sports facilities close to people's homes and see they are fully used. We will extensively promote public fitness activities.,无需自动清洗,无需自动清洗
2024,01_report_2024.csv,76,1,394,维护国家安全和社会稳定。,We will safeguard national security and social stability.,1,1,1-1,0.2248,12,8,0.6667,False,,无需自动清洗 | 无需自动清洗,维护国家安全和社会稳定。,We will safeguard national security and social stability.,无需自动清洗,无需自动清洗
